ip,datetime,request_type,request,status,size,referrer,user_agent
85.208.96.212,06/Aug/2024:03:03:51 +0000,GET,/parade/binary.php,200,5349,-,Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)
93.95.228.246,06/Aug/2024:03:04:36 +0000,GET,/,200,20855,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
93.95.228.246,06/Aug/2024:03:05:36 +0000,GET,/,200,20855,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
93.95.228.246,06/Aug/2024:03:06:36 +0000,GET,/,200,20855,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
93.95.228.246,06/Aug/2024:03:07:36 +0000,GET,/,200,20855,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
156.59.198.135,06/Aug/2024:03:07:43 +0000,GET,/parade/ADE/A1%20short.svg,200,3515,-,"Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; Bytespider; spider-feedback@bytedance.com)"
54.36.149.84,06/Aug/2024:03:07:48 +0000,GET,/polyhedra/uniform.php,200,4712,-,Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)
195.154.123.138,06/Aug/2024:03:07:49 +0000,GET,/lib/vrml.js,200,1074,self,Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)
195.154.123.138,06/Aug/2024:03:07:49 +0000,GET,/admin/logger.php?width=1024&height=12140,200,234,self,Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)
195.154.123.138,06/Aug/2024:03:07:49 +0000,GET,/lib/TrackballControls_mod.js,200,3742,self,Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)
195.154.123.138,06/Aug/2024:03:07:49 +0000,GET,/lib/VRMLLoader.js,200,13640,self,Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)
195.154.123.138,06/Aug/2024:03:07:49 +0000,GET,/lib/chevrotain.module.min.js,200,38634,self,Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)
195.154.123.138,06/Aug/2024:03:07:49 +0000,GET,/lib/three.module.js,200,233965,self,Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)
195.154.123.138,06/Aug/2024:03:07:49 +0000,GET,/polyhedra/models/wrl/CHeO.wrl,200,2857,self,Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)
93.95.228.246,06/Aug/2024:03:08:36 +0000,GET,/,200,20854,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
66.249.66.17,06/Aug/2024:03:08:59 +0000,GET,/parade/models/e7big.wrl,200,53210,-,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.6478.182 Mobile Safari/537.36 (compatible; GoogleOther)"
38.145.203.51,06/Aug/2024:03:09:14 +0000,GET,/images/colour_by_height.png,404,5344,-,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0
93.95.228.246,06/Aug/2024:03:09:36 +0000,GET,/,200,20855,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
195.191.219.132,06/Aug/2024:03:09:41 +0000,GET,/robots.txt,200,3012,-,Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)
195.191.219.132,06/Aug/2024:03:09:42 +0000,GET,/brain/rightbrain.php,200,38781,-,Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)
195.191.219.132,06/Aug/2024:03:09:44 +0000,GET,/things/fourbar.php,200,7872,-,Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)
195.191.219.132,06/Aug/2024:03:09:46 +0000,GET,/tuition/index.php,200,3388,-,Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)
52.230.152.164,06/Aug/2024:03:10:07 +0000,GET,/,200,7729,-,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
52.230.152.136,06/Aug/2024:03:10:08 +0000,GET,/robots.txt,200,3062,-,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
52.230.152.43,06/Aug/2024:03:10:08 +0000,GET,/robots.txt,200,3063,-,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
93.95.228.246,06/Aug/2024:03:10:36 +0000,GET,/,200,20855,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
52.230.152.208,06/Aug/2024:03:11:05 +0000,GET,/robots.txt,200,3236,self,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
93.95.228.246,06/Aug/2024:03:11:36 +0000,GET,/,200,20854,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
93.95.228.246,06/Aug/2024:03:12:36 +0000,GET,/,200,20855,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
93.95.228.246,06/Aug/2024:03:13:36 +0000,GET,/,200,20854,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
114.119.143.51,06/Aug/2024:03:13:37 +0000,GET,/robots.txt,200,3245,-,Mozilla/5.0 (compatible;PetalBot;+https://webmaster.petalsearch.com/site/petalbot)
93.95.228.246,06/Aug/2024:03:14:36 +0000,GET,/,200,20854,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
92.8.207.67,06/Aug/2024:03:15:16 +0000,GET,/admin/aprovecom.php?ID=534&MAGIC=1722911496&ACTION=DELETE,200,748,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
17.241.75.160,06/Aug/2024:03:15:28 +0000,GET,/wallpaper/wallpaper.php?FILENAME=-1.png,200,11532,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)"
93.95.228.246,06/Aug/2024:03:15:36 +0000,GET,/,200,20855,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
93.95.228.246,06/Aug/2024:03:16:36 +0000,GET,/,200,20854,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
110.249.202.93,06/Aug/2024:03:16:43 +0000,GET,/robots.txt,200,3111,-,"Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; Bytespider; https://zhanzhang.toutiao.com/)"
66.249.88.162,06/Aug/2024:03:17:31 +0000,GET,/.well-known/traffic-advice,404,5708,-,Chrome Privacy Preserving Prefetch Proxy
72.14.201.198,06/Aug/2024:03:17:31 +0000,GET,/parade/Cubics.php,200,9083,https://www.google.com/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
93.95.228.246,06/Aug/2024:03:17:36 +0000,GET,/,200,20856,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
17.241.219.123,06/Aug/2024:03:18:34 +0000,GET,/admin/logger.php?width=1920&height=1080,200,3596,self,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)"
93.95.228.246,06/Aug/2024:03:18:36 +0000,GET,/,200,20854,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
100.2.213.138,06/Aug/2024:03:19:06 +0000,GET,/parade/img/eight.gif,200,1348,https://www.bing.com/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
93.95.228.246,06/Aug/2024:03:19:36 +0000,GET,/,200,20855,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
93.95.228.246,06/Aug/2024:03:20:36 +0000,GET,/,200,20854,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
111.225.149.75,06/Aug/2024:03:20:44 +0000,GET,/robots.txt,200,3110,-,"Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; Bytespider; https://zhanzhang.toutiao.com/)"
198.176.60.210,06/Aug/2024:03:21:05 +0000,GET,/,200,21094,self,Mozilla/4.0 (compatible; MSIE 9.0; Windows NT 6.1)
93.95.228.246,06/Aug/2024:03:21:36 +0000,GET,/,200,20854,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
93.95.228.246,06/Aug/2024:03:22:36 +0000,GET,/,200,20856,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
17.241.219.92,06/Aug/2024:03:22:39 +0000,GET,/wallpaper/wallpaper.php?FILENAME=p3.jpg,200,11470,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)"
17.241.227.12,06/Aug/2024:03:23:29 +0000,GET,/wallpaper/wallpaper.php?FILENAME=Untitled-4.jpg,200,11587,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)"
93.95.228.246,06/Aug/2024:03:23:36 +0000,GET,/,200,20854,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
93.95.228.246,06/Aug/2024:03:24:36 +0000,GET,/,200,20854,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
93.95.228.246,06/Aug/2024:03:25:36 +0000,GET,/,200,20856,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
93.95.228.246,06/Aug/2024:03:26:36 +0000,GET,/,200,20856,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
136.243.228.178,06/Aug/2024:03:26:37 +0000,GET,/brain/rightbrain.html,302,3682,-,Mozilla/5.0 (compatible; DataForSeoBot/1.0; +https://dataforseo.com/dataforseo-bot)
93.95.228.246,06/Aug/2024:03:27:36 +0000,GET,/,200,20854,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
93.95.228.246,06/Aug/2024:03:28:36 +0000,GET,/,200,20856,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
93.95.228.246,06/Aug/2024:03:29:36 +0000,GET,/,200,20856,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
217.76.60.59,06/Aug/2024:03:29:46 +0000,GET,/robots.txt,200,3012,-,Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)
93.95.228.246,06/Aug/2024:03:30:37 +0000,GET,/,200,20855,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
217.76.60.59,06/Aug/2024:03:30:45 +0000,GET,/wallpaper/wallpaper.php?FILENAME=Capture%20d%E2%80%99e%CC%81cran%202023-08-28%20a%CC%80%2010.27.37.png,200,10949,-,Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)
93.95.228.246,06/Aug/2024:03:31:36 +0000,GET,/,200,20855,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
17.241.75.116,06/Aug/2024:03:32:01 +0000,GET,/wallpaper/wallpaper.php?FILENAME=IMG_2951.JPG,200,11537,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)"
93.95.228.246,06/Aug/2024:03:32:36 +0000,GET,/,200,20856,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
93.95.228.246,06/Aug/2024:03:33:36 +0000,GET,/,200,20855,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
66.249.66.17,06/Aug/2024:03:33:51 +0000,GET,/robots.txt,200,3618,-,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
66.249.66.19,06/Aug/2024:03:33:51 +0000,GET,/wallpaper/maintain.php?sort=rdate&start=-50000,200,4134,-,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.6478.182 Mobile Safari/537.36 (compatible; GoogleOther)"
147.124.213.204,06/Aug/2024:03:34:09 +0000,GET,/img/cuspedgesmall.gif,404,5338,-,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0
17.241.219.44,06/Aug/2024:03:34:15 +0000,GET,/robots.txt,200,3590,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)"
17.241.219.44,06/Aug/2024:03:34:15 +0000,GET,/parade/revisited.php,200,4497,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)"
93.95.228.246,06/Aug/2024:03:34:36 +0000,GET,/,200,20856,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
93.95.228.246,06/Aug/2024:03:35:36 +0000,GET,/,200,20855,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
93.95.228.246,06/Aug/2024:03:36:36 +0000,GET,/,200,20856,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
93.95.228.246,06/Aug/2024:03:37:36 +0000,GET,/,200,20855,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
93.95.228.246,06/Aug/2024:03:38:37 +0000,GET,/,200,20856,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
93.95.228.246,06/Aug/2024:03:39:36 +0000,GET,/,200,20854,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
93.95.228.246,06/Aug/2024:03:40:36 +0000,GET,/,200,20855,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
93.95.228.246,06/Aug/2024:03:41:36 +0000,GET,/,200,20855,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
93.95.228.246,06/Aug/2024:03:42:36 +0000,GET,/,200,20856,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
93.95.228.246,06/Aug/2024:03:43:36 +0000,GET,/,200,20854,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
93.95.228.246,06/Aug/2024:03:44:36 +0000,GET,/,200,20855,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
93.95.228.246,06/Aug/2024:03:45:36 +0000,GET,/,200,20855,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
93.95.228.246,06/Aug/2024:03:46:36 +0000,GET,/,200,20855,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
66.249.66.19,06/Aug/2024:03:47:08 +0000,GET,/admin/logger.php?width=590&height=1049,200,3581,self,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.6478.182 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
93.95.228.246,06/Aug/2024:03:47:36 +0000,GET,/,200,20856,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
85.208.96.207,06/Aug/2024:03:48:19 +0000,GET,/djep/GWTParamPlot.php?%5Ba%20signum%28cos%28t%29%29%20pow%28abs%28cos%28t%29%29%2C2%2Fp%29%2Cb%20signum%28sin%28t%29%29%20pow%28abs%28sin%28t%29%29%2C2%2Fp%29%2Ct=%5B-pi%2Cpi%5D%2Ca%3D1%2Cb%3D1%2Cp%3D3%5D,200,6145,-,Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)
93.95.228.246,06/Aug/2024:03:48:36 +0000,GET,/,200,20855,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
93.95.228.246,06/Aug/2024:03:49:36 +0000,GET,/,200,20854,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
8.218.55.95,06/Aug/2024:03:50:28 +0000,GET,/stepney/WhitechapelCover.png,200,68136,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_9) AppleWebKit/542.11 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/542.11 Edg/105.0.3886.40"
93.95.228.246,06/Aug/2024:03:50:36 +0000,GET,/,200,20854,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
93.95.228.246,06/Aug/2024:03:51:36 +0000,GET,/,200,20855,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
93.95.228.246,06/Aug/2024:03:52:36 +0000,GET,/,200,20855,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
17.241.75.222,06/Aug/2024:03:53:25 +0000,GET,/wallpaper/wallpaper.php?FILENAME=30T.jpg,200,11453,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)"
93.95.228.246,06/Aug/2024:03:53:36 +0000,GET,/,200,20856,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
93.95.228.246,06/Aug/2024:03:54:36 +0000,GET,/,200,20855,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
93.95.228.246,06/Aug/2024:03:55:36 +0000,GET,/,200,20856,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
93.95.228.246,06/Aug/2024:03:56:36 +0000,GET,/,200,20856,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
93.95.228.246,06/Aug/2024:03:57:36 +0000,GET,/,200,20854,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
65.108.0.71,06/Aug/2024:03:58:25 +0000,GET,/robots.txt,200,2975,-,Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)
65.108.0.71,06/Aug/2024:03:58:27 +0000,GET,/djep/FieldConsole.php,200,5751,-,Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)
65.108.0.71,06/Aug/2024:03:58:29 +0000,GET,/wallpaper/wallpaper.php?FILENAME=00e.jpg,200,11119,-,Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)
93.95.228.246,06/Aug/2024:03:58:36 +0000,GET,/,200,20855,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
66.249.66.17,06/Aug/2024:03:58:43 +0000,GET,/wallpaper/maintain.php?sort=size&start=-93100,200,4133,-,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.6478.182 Mobile Safari/537.36 (compatible; GoogleOther)"
17.241.75.84,06/Aug/2024:03:58:59 +0000,GET,/wallpaper/wallpaper.php?FILENAME=rose%257E0.jpg,200,11606,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)"
17.241.219.240,06/Aug/2024:03:59:17 +0000,GET,/wallpaper/wallpaper.php?FILENAME=ATT305562.jpg,200,11645,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)"
93.95.228.246,06/Aug/2024:03:59:36 +0000,GET,/,200,20855,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
93.95.228.246,06/Aug/2024:04:00:36 +0000,GET,/,200,20854,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
157.230.40.158,06/Aug/2024:04:01:21 +0000,GET,/configurations,404,5659,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:45.0) Gecko/20100101 Firefox/45.0
157.230.40.158,06/Aug/2024:04:01:22 +0000,GET,/configuration,404,5657,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1"
157.230.40.158,06/Aug/2024:04:01:23 +0000,GET,/web/config,404,5655,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15"
157.230.40.158,06/Aug/2024:04:01:23 +0000,GET,/,200,9293,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 11_15) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4882.177 Safari/537.36"
157.230.40.158,06/Aug/2024:04:01:24 +0000,GET,/app/config/config.json,404,5667,-,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.2535.14"
157.230.40.158,06/Aug/2024:04:01:25 +0000,GET,/app/config/config.js,404,5665,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36"
157.230.40.158,06/Aug/2024:04:01:26 +0000,GET,/v1/config,404,5655,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15 GoodAccess/3.6.2.1436"
157.230.40.158,06/Aug/2024:04:01:26 +0000,GET,/runtime-config.json,404,5663,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/112.0
157.230.40.158,06/Aug/2024:04:01:27 +0000,GET,/global.js,404,5653,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36 Edg/100.0.1185.50"
157.230.40.158,06/Aug/2024:04:01:27 +0000,GET,/network.json,404,5656,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0
157.230.40.158,06/Aug/2024:04:01:28 +0000,GET,/auth.json,404,5655,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_4) AppleWebKit/605.1.33 (KHTML, like Gecko) Version/9.1.2 Safari/605.1.33"
157.230.40.158,06/Aug/2024:04:01:29 +0000,GET,/app-config,404,5656,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:89.0) Gecko/20100101 Firefox/89.0
157.230.40.158,06/Aug/2024:04:01:29 +0000,GET,/auth.js,404,5651,-,"[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0]"
157.230.40.158,06/Aug/2024:04:01:34 +0000,GET,/config/auth.json,404,5661,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15; rv:83.0) Gecko/20100101 Firefox/83.0
157.230.40.158,06/Aug/2024:04:01:35 +0000,GET,/config/auth.js,404,5659,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 11_1) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1 Safari/605.1.15"
157.230.40.158,06/Aug/2024:04:01:35 +0000,GET,/config/appSettings.json,404,5669,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Safari/605.1.73"
93.95.228.246,06/Aug/2024:04:01:36 +0000,GET,/,200,20856,-,check_http/v2.3.3 (monitoring-plugins 2.3.3)
157.230.40.158,06/Aug/2024:04:01:36 +0000,GET,/appSettings.QA.json,404,5664,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4858.85 Safari/537.36"
157.230.40.158,06/Aug/2024:04:01:36 +0000,GET,/assets/appSettings.json,404,5668,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36"
52.230.152.137,06/Aug/2024:04:01:37 +0000,GET,/robots.txt,200,3237,-,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
157.230.40.158,06/Aug/2024:04:01:37 +0000,GET,/%5cappsettings.json,404,5662,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/118.0
157.230.40.158,06/Aug/2024:04:01:38 +0000,GET,/config/environment,404,5662,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.9  uacq"
157.230.40.158,06/Aug/2024:04:01:39 +0000,GET,/config/env,404,5654,-,Mozilla/5.0 (X11; Linux x86_64; rv:10.0) Gecko/20100101 Firefox/10.0
157.230.40.158,06/Aug/2024:04:01:39 +0000,GET,/config/.env,404,5656,-,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
157.230.40.158,06/Aug/2024:04:01:40 +0000,GET,/helm/values.yaml,404,5661,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.1517.2 Ddg/17.2"
157.230.40.158,06/Aug/2024:04:01:40 +0000,GET,/api/config.js,404,5658,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.54"
157.230.40.158,06/Aug/2024:04:01:41 +0000,GET,/config/settings.js,404,5663,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10; rv:52.0) Gecko/20100101 Firefox/52.0
157.230.40.158,06/Aug/2024:04:01:41 +0000,GET,/trie.json,404,5653,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6 Safari/605.1.15"
157.230.40.158,06/Aug/2024:04:01:42 +0000,GET,/trie.js,404,5652,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.75 Safari/537.36"
157.230.40.158,06/Aug/2024:04:01:43 +0000,GET,/config/trie.json,404,5661,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Safari/605.1.15 Gear/6.12.12"
157.230.40.158,06/Aug/2024:04:01:44 +0000,GET,/config/trie.js,404,5660,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.16; rv:84.0) Gecko/20100101 Firefox/84.0
157.230.40.158,06/Aug/2024:04:01:44 +0000,GET,/js/app.min.js,404,5658,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Safari/605.1.15"
157.230.40.158,06/Aug/2024:04:01:45 +0000,GET,/_config.min.js,404,5660,-,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/111.0
